Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgEssentialStrictModified,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclLibunit,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountOutput,CountPackageCoupled,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,EssentialStrictModified,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxEssentialStrictModified,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SumEssentialStrictModified
Private Method,"io.realm.examples.intro.IntroExampleActivity.basicLinkQuery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,2,,,,6,,,2,4,0,,,,,,6,,1,4,5,2,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Private Method,"io.realm.examples.intro.IntroExampleActivity.basicQuery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,2,,,,6,,,2,4,0,,,,,,6,,1,4,5,2,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Private Method,"io.realm.examples.intro.IntroExampleActivity.complexQuery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,3,,,,11,,,5,9,2,,,,,,9,,1,7,8,4,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.18,,,,,
Private Method,"io.realm.examples.intro.IntroExampleActivity.complexReadWrite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59,,,,9,,,,37,,,8,30,13,,,,,,26,,9,30,36,11,,,,25,,,5,5,5,1,,,,,,,,,,2,,,0.35,,,,,
Protected Method,"io.realm.examples.intro.IntroExampleActivity.onCreate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32,,,,5,,,,23,,,2,19,4,,,,,,11,,1,14,17,4,,,,13,,,1,1,1,1,,,,,,,,,,0,,,0.17,,,,,
Class,"io.realm.examples.intro.IntroExampleActivity.onCreate.(Anon_1)",,,,,,,1,1,1,1,,4,0,4,0,2,1,0,,0,0,,,,,2,0,,,,,,,2,2,,0,,,0,2,,0,,,,,,,13,,,,1,,,,12,,,1,10,0,,,,,,,,,5,7,3,,,,4,,,,,,,,,1,1,1,1,,,1,0,,0,0.00,2,2,2,2,
Protected Method,"io.realm.examples.intro.IntroExampleActivity.onCreate.(Anon_1).doInBackground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,6,,,1,5,0,,,,,,3,,1,4,5,2,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"io.realm.examples.intro.IntroExampleActivity.onCreate.(Anon_1).onPostExecute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"io.realm.examples.intro.IntroExampleActivity.onDestroy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,1,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.25,,,,,
Private Method,"io.realm.examples.intro.IntroExampleActivity.showStatus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,0,,,,6,,,2,4,0,,,,,,3,,1,4,5,2,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Package,"io.realm.examples.intro.model",,,,,,,1,1,1,1,,3,0,3,0,,,,3,0,0,3,,,,14,7,,,,,,,14,,,0,,,0,0,,14,,,,,,,146,,,,29,,,,63,,,33,14,54,,,,,,,,,29,46,32,,,,14,,,,,,,,,1,1,1,1,,,,0,,,0.86,14,14,14,14,
Public Class,"io.realm.examples.intro.model.Cat",,,,,,,1,1,1,1,,3,0,3,0,1,0,0,,0,0,,,,,2,1,,,,,,,2,3,,0,,,0,0,,2,,,,,,,11,,,,2,,,,9,,,4,2,0,,,,,,,,,3,6,4,,,,2,,,,,,,,,1,1,1,1,,,2,0,,0,0.00,2,2,2,2,
Public Method,"io.realm.examples.intro.model.Cat.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Cat.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"io.realm.examples.intro.model.Dog",,,,,,,1,1,1,1,,3,0,3,0,1,0,0,,0,0,,,,,2,1,,,,,,,2,3,,0,,,0,0,,2,,,,,,,11,,,,2,,,,9,,,4,2,0,,,,,,,,,3,6,4,,,,2,,,,,,,,,1,1,1,1,,,2,0,,0,0.00,2,2,2,2,
Public Method,"io.realm.examples.intro.model.Dog.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Dog.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"io.realm.examples.intro.model.Person",,,,,,,1,1,1,1,,3,0,3,0,1,3,0,,0,0,,,,,10,5,,,,,,,10,11,,0,,,0,0,,10,,,,,,,59,,,,15,,,,37,,,17,10,7,,,,,,,,,15,26,16,,,,10,,,,,,,,,1,1,1,1,,,2,0,,80,0.19,10,10,10,10,
Public Method,"io.realm.examples.intro.model.Person.getAge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.getCats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.getDog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.getTempReference",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.setAge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.setCats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.setDog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.intro.model.Person.setTempReference",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Package,"io.realm.examples.realmadapters",,,,,,,1,1,1,1,,8,0,7,0,,,,4,0,0,2,,,,8,2,,,,,,,8,,,0,,,0,2,,6,,,,,,,140,,,,20,,,,90,,,44,39,31,,,,,,,,,56,69,40,,,,29,,,,,,,,,2,2,2,1,,,,1,,,0.34,10,10,10,8,
Public Class,"io.realm.examples.realmadapters.AdapterExampleActivity",,,,,,,1,1,1,1,,9,0,9,0,1,5,0,,0,0,,,,,4,1,,,,,,,4,4,,0,,,0,2,,2,,,,,,,50,,,,6,,,,44,,,15,27,1,,,,,,,,,24,31,12,,,,19,,,,,,,,,2,2,2,1,,,2,1,,25,0.02,5,5,5,4,
Protected Method,"io.realm.examples.realmadapters.AdapterExampleActivity.onCreate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,1,,,,19,,,4,16,0,,,,,,11,,1,13,15,5,,,,10,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Class,"io.realm.examples.realmadapters.AdapterExampleActivity.onCreate.(Anon_1)",,,,,,,1,1,1,1,,6,0,6,0,2,4,0,,0,0,,,,,1,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,8,,,,0,,,,8,,,0,7,0,,,,,,,,,4,5,1,,,,4,,,,,,,,,1,1,1,1,,,1,0,,0,0.00,1,1,1,1,
Public Method,"io.realm.examples.realmadapters.AdapterExampleActivity.onCreate.(Anon_1).onItemLongClick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,0,5,0,,,,,,5,,1,4,5,1,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmadapters.AdapterExampleActivity.onCreateOptionsMenu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,,,3,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"io.realm.examples.realmadapters.AdapterExampleActivity.onDestroy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,1,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.25,,,,,
Public Method,"io.realm.examples.realmadapters.AdapterExampleActivity.onOptionsItemSelected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,,,0,,,,10,,,3,7,0,,,,,,8,,2,6,8,3,,,,5,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Class,"io.realm.examples.realmadapters.MyAdapter",,,,,,,1,1,1,1,,7,0,6,0,2,3,0,,0,0,,,,,3,0,,,,,,,3,8,,0,,,0,0,,3,,,,,,,31,,,,5,,,,26,,,9,12,0,,,,,,,,,12,18,8,,,,10,,,,,,,,,2,2,2,1,,,3,1,,0,0.00,4,4,4,3,
Public Constructor,"io.realm.examples.realmadapters.MyAdapter.MyAdapter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Private Static Class,"io.realm.examples.realmadapters.MyAdapter.ViewHolder",,,,,,,0,0,0,0,,0,0,0,0,1,0,0,,0,0,,,,,0,1,,,,,,,0,0,,0,,,0,0,,0,,,,,,,3,,,,0,,,,3,,,2,0,0,,,,,,,,,1,2,2,,,,0,,,,,,,,,0,0,0,0,,,1,0,,0,0.00,0,0,0,0,
Public Method,"io.realm.examples.realmadapters.MyAdapter.getRealmResults",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmadapters.MyAdapter.getView",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,,,,1,,,,14,,,3,10,0,,,,,,9,,2,9,11,3,,,,8,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Package,"io.realm.examples.realmadapters.models",,,,,,,1,1,1,1,,3,0,3,0,,,,1,0,0,1,,,,2,1,,,,,,,2,,,0,,,0,0,,2,,,,,,,30,,,,4,,,,11,,,6,2,15,,,,,,,,,5,8,6,,,,2,,,,,,,,,1,1,1,1,,,,0,,,1.36,2,2,2,2,
Public Class,"io.realm.examples.realmadapters.models.TimeStamp",,,,,,,1,1,1,1,,3,0,3,0,1,0,0,,0,0,,,,,2,1,,,,,,,2,3,,0,,,0,0,,2,,,,,,,11,,,,2,,,,9,,,4,2,0,,,,,,,,,3,6,4,,,,2,,,,,,,,,1,1,1,1,,,2,0,,0,0.00,2,2,2,2,
Public Method,"io.realm.examples.realmadapters.models.TimeStamp.getTimeStamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmadapters.models.TimeStamp.setTimeStamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Package,"io.realm.examples.realmgridview",,,,,,,1,1,1,1,,8,1,6,1,,,,3,0,2,3,,,,16,7,,,,,,,16,,,0,,,1,2,,13,,,,,,,274,,,,57,,,,152,,,74,67,66,,,,,,,,,91,118,67,,,,51,,,,,,,,,3,3,3,1,,,,1,,,0.43,23,23,24,16,
Public Class,"io.realm.examples.realmgridview.City",,,,,,,1,1,1,1,,3,0,3,0,1,0,0,,0,0,,,,,4,2,,,,,,,4,5,,0,,,0,0,,4,,,,,,,22,,,,6,,,,16,,,7,4,0,,,,,,,,,6,11,7,,,,4,,,,,,,,,1,1,1,1,,,2,0,,50,0.00,4,4,4,4,
Public Method,"io.realm.examples.realmgridview.City.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.City.getVotes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.City.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.City.setVotes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"io.realm.examples.realmgridview.CityAdapter",,,,,,,1,1,1,1,,5,0,5,0,1,2,0,,0,1,,,,,6,2,,,,,,,6,6,,0,,,0,0,,6,,,,,,,53,,,,12,,,,41,,,15,18,0,,,,,,,,,15,26,11,,,,15,,,,,,,,,3,3,3,1,,,2,1,,66,0.00,10,10,11,6,
Public Constructor,"io.realm.examples.realmgridview.CityAdapter.CityAdapter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,3,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.CityAdapter.getCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,1,3,0,,,,,,2,,2,2,4,1,,,,3,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.CityAdapter.getItem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,1,3,0,,,,,,2,,2,2,4,1,,,,3,,,2,2,3,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.CityAdapter.getItemId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.CityAdapter.getView",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,3,,,,11,,,2,7,0,,,,,,8,,4,5,8,2,,,,6,,,3,3,3,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"io.realm.examples.realmgridview.CityAdapter.setData",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"io.realm.examples.realmgridview.GridViewExampleActivity",,,,,,,1,1,1,1,,15,2,9,2,2,5,0,,0,1,,,,,6,3,,,,,,,6,6,,0,,,1,2,,3,,,,,,,109,,,,24,,,,69,,,26,45,17,,,,,,,,,44,55,23,,,,32,,,,,,,,,3,3,3,1,,,2,1,,66,0.25,9,9,9,6,
Private Method,"io.realm.examples.realmgridview.GridViewExampleActivity.loadCities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,4,,,,20,,,6,16,6,,,,,,15,,3,13,17,7,,,,10,,,3,3,3,1,,,,,,,,,,1,,,0.30,,,,,
Protected Method,"io.realm.examples.realmgridview.GridViewExampleActivity.onCreate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,2,,,,6,,,1,4,2,,,,,,5,,1,4,5,1,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.33,,,,,
Protected Method,"io.realm.examples.realmgridview.GridViewExampleActivity.onDestroy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,1,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.25,,,,,
Public Method,"io.realm.examples.realmgridview.GridViewExampleActivity.onItemClick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,4,,,,9,,,4,7,3,,,,,,11,,1,7,8,4,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.33,,,,,
Public Method,"io.realm.examples.realmgridview.GridViewExampleActivity.onResume",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,3,,,,13,,,2,10,3,,,,,,11,,2,9,11,2,,,,9,,,2,2,2,1,,,,,,,,,,1,,,0.23,,,,,
Public Method,"io.realm.examples.realmgridview.GridViewExampleActivity.updateCities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,2,,,,7,,,3,5,2,,,,,,6,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.29,,,,,
Package,"io.realm.examples.realmmigrationexample",,,,,,,2,2,2,1,,17,1,14,1,,,,1,0,1,1,,,,4,1,,,,,,,4,,,0,,,3,1,,0,,,,,,,119,,,,18,,,,76,,,33,45,25,,,,,,,,,55,65,33,,,,32,,,,,,,,,3,3,3,1,,,,2,,,0.33,8,8,8,4,
Public Class,"io.realm.examples.realmmigrationexample.MigrationExampleActivity",,,,,,,2,2,2,1,,17,1,14,1,1,4,0,,0,1,,,,,4,1,,,,,,,4,4,,0,,,3,1,,0,,,,,,,81,,,,13,,,,62,,,19,45,6,,,,,,,,,41,51,19,,,,32,,,,,,,,,3,3,3,1,,,2,2,,50,0.10,8,8,8,4,
Private Method,"io.realm.examples.realmmigrationexample.MigrationExampleActivity.copyBundledRealmFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,0,,,,16,,,5,11,0,,,,,,7,,3,9,12,5,,,,7,,,3,3,3,1,,,,,,,,,,2,,,0.00,,,,,
Protected Method,"io.realm.examples.realmmigrationexample.MigrationExampleActivity.onCreate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,,,,7,,,,27,,,5,23,6,,,,,,13,,2,22,24,5,,,,19,,,2,2,2,1,,,,,,,,,,1,,,0.22,,,,,
Private Method,"io.realm.examples.realmmigrationexample.MigrationExampleActivity.realmString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,2,4,0,,,,,,4,,2,3,6,3,,,,3,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Private Method,"io.realm.examples.realmmigrationexample.MigrationExampleActivity.showStatus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,3,5,0,,,,,,4,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Package,"io.realm.examples.realmmigrationexample.model",,,,,,,2,2,2,1,,10,0,7,2,,,,3,0,0,3,,,,12,5,,,,,,,12,,,0,,,1,0,,11,,,,,,,230,,,,35,,,,110,,,44,51,85,,,,,,,,,62,89,47,,,,42,,,,,,,,,11,11,11,3,,,,3,,,0.77,24,24,24,14,
Public Class,"io.realm.examples.realmmigrationexample.model.Migration",,,,,,,7,7,7,2,,50,5,28,17,2,7,0,,0,0,,,,,2,0,,,,,,,2,2,,0,,,1,0,,1,,,,,,,105,,,,11,,,,60,,,16,41,34,,,,,,,,,36,51,19,,,,32,,,,,,,,,11,11,11,3,,,1,3,,0,0.57,14,14,14,4,
Public Method,"io.realm.examples.realmmigrationexample.model.Migration.execute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,93,,,,10,,,,49,,,13,37,34,,,,,,15,,72,32,43,16,,,,27,,,11,11,11,1,,,,,,,,,,3,,,0.69,,,,,
Private Method,"io.realm.examples.realmmigrationexample.model.Migration.getIndexForProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,1,4,0,,,,,,4,,3,4,7,2,,,,5,,,3,3,3,3,,,,,,,,,,2,,,0.00,,,,,
Public Class,"io.realm.examples.realmmigrationexample.model.Person",,,,,,,1,1,1,1,,3,0,3,0,1,1,0,,0,0,,,,,6,3,,,,,,,6,7,,0,,,0,0,,6,,,,,,,30,,,,7,,,,23,,,10,6,0,,,,,,,,,9,16,10,,,,6,,,,,,,,,1,1,1,1,,,2,0,,66,0.00,6,6,6,6,
Public Method,"io.realm.examples.realmmigrationexample.model.Person.getAge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmmigrationexample.model.Person.getFullName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmmigrationexample.model.Person.getPets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"io.realm.examples.realmmigrationexample.model.Person.setAge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
